"Country.Region","date","Confirmed","Deaths","Recovered"
"UK","03-14-2020",1143,21,19
"Ukraine","03-14-2020",3,1,0
"United Arab Emirates","03-14-2020",85,0,17
"Uruguay","03-14-2020",4,0,0
"US","03-14-2020",2726,54,12
"Venezuela","03-14-2020",2,0,0
"Vietnam","03-14-2020",53,0,16
"Afghanistan","03-15-2020",16,0,0
"Albania","03-15-2020",42,1,0
"Algeria","03-15-2020",48,4,12
"Andorra","03-15-2020",1,0,1
"Antigua and Barbuda","03-15-2020",1,0,0
"Argentina","03-15-2020",45,2,1
"Armenia","03-15-2020",26,0,0
"Aruba","03-15-2020",2,0,0
"Australia","03-15-2020",297,3,23
"Austria","03-15-2020",860,1,6
"Azerbaijan","03-15-2020",23,1,6
"Bahrain","03-15-2020",214,0,60
"Bangladesh","03-15-2020",5,0,0
"Belarus","03-15-2020",27,0,3
"Belgium","03-15-2020",886,4,1
"Bhutan","03-15-2020",1,0,0
"Bolivia","03-15-2020",10,0,0
"Bosnia and Herzegovina","03-15-2020",24,0,0
"Brazil","03-15-2020",162,0,0
"Brunei","03-15-2020",50,0,0
"Bulgaria","03-15-2020",51,2,0
"Burkina Faso","03-15-2020",3,0,0
"Cambodia","03-15-2020",7,0,1
"Cameroon","03-15-2020",2,0,0
"Canada","03-15-2020",250,1,8
"Cayman Islands","03-15-2020",1,0,0
"Central African Republic","03-15-2020",1,0,0
"Chile","03-15-2020",74,0,0
"China","03-15-2020",81003,3203,67017
"Colombia","03-15-2020",34,0,0
"Congo (Brazzaville)","03-15-2020",1,0,0
"Congo (Kinshasa)","03-15-2020",2,0,0
"Costa Rica","03-15-2020",27,0,0
"Cote d'Ivoire","03-15-2020",1,0,0
"Croatia","03-15-2020",49,0,1
"Cruise Ship","03-15-2020",696,7,325
"Cuba","03-15-2020",4,0,0
"Curacao","03-15-2020",1,0,0
"Cyprus","03-15-2020",26,0,0
"Czechia","03-15-2020",253,0,0
"Denmark","03-15-2020",875,2,1
"Dominican Republic","03-15-2020",11,0,0
"Ecuador","03-15-2020",28,2,0
"Egypt","03-15-2020",110,2,21
"Equatorial Guinea","03-15-2020",1,0,0
"Estonia","03-15-2020",171,0,1
"Eswatini","03-15-2020",1,0,0
"Ethiopia","03-15-2020",1,0,0
"Finland","03-15-2020",244,0,10
"France","03-15-2020",4513,91,12
"Gabon","03-15-2020",1,0,0
"Georgia","03-15-2020",33,0,0
"Germany","03-15-2020",5795,11,46
"Ghana","03-15-2020",6,0,0
"Greece","03-15-2020",331,4,8
"Guadeloupe","03-15-2020",3,0,0
"Guatemala","03-15-2020",1,0,0
"Guernsey","03-15-2020",1,0,0
"Guinea","03-15-2020",1,0,0
"Guyana","03-15-2020",4,1,0
"Holy See","03-15-2020",1,0,0
"Honduras","03-15-2020",3,0,0
"Hungary","03-15-2020",32,1,1
"Iceland","03-15-2020",171,5,8
"India","03-15-2020",113,2,13
"Indonesia","03-15-2020",117,5,8
"Iran","03-15-2020",13938,724,4590
"Iraq","03-15-2020",116,10,26
"Ireland","03-15-2020",129,2,0
"Israel","03-15-2020",251,0,4
"Italy","03-15-2020",24747,1809,2335
"Jamaica","03-15-2020",10,0,0
"Japan","03-15-2020",839,22,118
"Jersey","03-15-2020",2,0,0
"Jordan","03-15-2020",8,0,1
"Kazakhstan","03-15-2020",9,0,0
"Kenya","03-15-2020",3,0,0
"Kosovo","03-15-2020",2,0,0
"Kuwait","03-15-2020",112,0,5
"Latvia","03-15-2020",30,0,1
"Lebanon","03-15-2020",110,3,1
"Liechtenstein","03-15-2020",4,0,0
"Lithuania","03-15-2020",12,0,1
"Luxembourg","03-15-2020",59,1,0
"Malaysia","03-15-2020",428,0,42
"Maldives","03-15-2020",13,0,0
"Malta","03-15-2020",21,0,1
"Martinique","03-15-2020",9,0,0
"Mauritania","03-15-2020",1,0,0
"Mexico","03-15-2020",41,0,4
"Moldova","03-15-2020",23,0,0
"Monaco","03-15-2020",2,0,0
"Mongolia","03-15-2020",1,0,0
"Morocco","03-15-2020",28,1,1
"Namibia","03-15-2020",2,0,0
"Nepal","03-15-2020",1,0,1
"Netherlands","03-15-2020",1135,20,2
"New Zealand","03-15-2020",8,0,0
"Nigeria","03-15-2020",2,0,0
"North Macedonia","03-15-2020",14,0,1
"Norway","03-15-2020",1221,3,1
"occupied Palestinian territory","03-15-2020",0,0,0
"Oman","03-15-2020",22,0,9
"Pakistan","03-15-2020",53,0,2
"Panama","03-15-2020",43,1,0
"Paraguay","03-15-2020",6,0,0
"Peru","03-15-2020",43,0,0
"Philippines","03-15-2020",140,11,2
"Poland","03-15-2020",119,3,0
"Portugal","03-15-2020",245,0,2
"Qatar","03-15-2020",401,0,4
"Reunion","03-15-2020",7,0,0
"Romania","03-15-2020",131,0,9
"Russia","03-15-2020",63,0,8
"Rwanda","03-15-2020",1,0,0
"Saint Lucia","03-15-2020",2,0,0
"Saint Vincent and the Grenadines","03-15-2020",1,0,0
"San Marino","03-15-2020",101,5,4
"Saudi Arabia","03-15-2020",103,0,1
"Senegal","03-15-2020",24,0,1
"Serbia","03-15-2020",48,0,0
"Seychelles","03-15-2020",2,0,0
"Singapore","03-15-2020",226,0,105
"Slovakia","03-15-2020",54,0,0
"Slovenia","03-15-2020",219,1,0
"South Africa","03-15-2020",51,0,0
"South Korea","03-15-2020",8162,75,510
"Spain","03-15-2020",7798,289,517
"Sri Lanka","03-15-2020",18,0,1
"Sudan","03-15-2020",1,1,0
"Suriname","03-15-2020",1,0,0
"Sweden","03-15-2020",1022,3,1
"Switzerland","03-15-2020",2200,14,4
"Taiwan","03-15-2020",59,1,20
"Thailand","03-15-2020",114,1,35
"Togo","03-15-2020",1,0,0
"Trinidad and Tobago","03-15-2020",2,0,0
"Tunisia","03-15-2020",18,0,0
"Turkey","03-15-2020",6,0,0
"UK","03-15-2020",1144,21,19
"Ukraine","03-15-2020",3,1,0
"United Arab Emirates","03-15-2020",98,0,23
"Uruguay","03-15-2020",4,0,0
"US","03-15-2020",3499,63,12
"Uzbekistan","03-15-2020",1,0,0
"Venezuela","03-15-2020",10,0,0
"Vietnam","03-15-2020",56,0,16
"Afghanistan","03-16-2020",21,0,1
"Albania","03-16-2020",51,1,0
"Algeria","03-16-2020",54,4,12
"Andorra","03-16-2020",2,0,1
"Antigua and Barbuda","03-16-2020",1,0,0
"Argentina","03-16-2020",56,2,1
"Armenia","03-16-2020",52,0,0
"Aruba","03-16-2020",2,0,0
"Australia","03-16-2020",377,3,23
"Austria","03-16-2020",1018,3,6
"Azerbaijan","03-16-2020",15,1,6
"Bahamas","03-16-2020",1,0,0
"Bahrain","03-16-2020",214,1,77
"Bangladesh","03-16-2020",8,0,2
"Belarus","03-16-2020",36,0,3
"Belgium","03-16-2020",1058,5,1
"Benin","03-16-2020",1,0,0
"Bhutan","03-16-2020",1,0,0
"Bolivia","03-16-2020",11,0,0
"Bosnia and Herzegovina","03-16-2020",25,0,0
"Brazil","03-16-2020",200,0,1
"Brunei","03-16-2020",54,0,0
"Bulgaria","03-16-2020",52,2,0
"Burkina Faso","03-16-2020",15,0,0
"Cambodia","03-16-2020",7,0,1
"Cameroon","03-16-2020",4,0,0
"Canada","03-16-2020",415,4,9
"Central African Republic","03-16-2020",1,0,0
"Chile","03-16-2020",155,0,0
"China","03-16-2020",81033,3217,67910
"Colombia","03-16-2020",54,0,0
"Congo (Brazzaville)","03-16-2020",1,0,0
"Congo (Kinshasa)","03-16-2020",2,0,0
"Costa Rica","03-16-2020",35,0,0
"Cote d'Ivoire","03-16-2020",1,0,0
"Croatia","03-16-2020",57,0,2
"Cruise Ship","03-16-2020",696,7,325
"Cuba","03-16-2020",4,0,0
"Cyprus","03-16-2020",33,0,0
"Czechia","03-16-2020",298,0,3
"Denmark","03-16-2020",932,3,1
"Dominican Republic","03-16-2020",11,0,0
"Ecuador","03-16-2020",37,2,0
"Egypt","03-16-2020",150,2,27
"Equatorial Guinea","03-16-2020",1,0,0
"Estonia","03-16-2020",205,0,1
"Eswatini","03-16-2020",1,0,0
"Ethiopia","03-16-2020",5,0,0
"Finland","03-16-2020",277,0,10
"France","03-16-2020",6650,148,12
"French Guiana","03-16-2020",11,0,0
"Gabon","03-16-2020",1,0,0
"Georgia","03-16-2020",33,0,1
"Germany","03-16-2020",7272,17,67
"Ghana","03-16-2020",6,0,0
"Greece","03-16-2020",331,4,8
"Greenland","03-16-2020",1,0,0
"Guadeloupe","03-16-2020",6,0,0
"Guam","03-16-2020",3,0,0
"Guatemala","03-16-2020",2,1,0
"Guernsey","03-16-2020",1,0,0
"Guinea","03-16-2020",1,0,0
"Guyana","03-16-2020",4,1,0
"Holy See","03-16-2020",1,0,0
"Honduras","03-16-2020",6,0,0
"Hungary","03-16-2020",39,1,1
"Iceland","03-16-2020",180,0,0
"India","03-16-2020",119,2,13
"Indonesia","03-16-2020",134,5,8
"Iran","03-16-2020",14991,853,4590
"Iraq","03-16-2020",124,10,26
"Ireland","03-16-2020",169,2,0
"Israel","03-16-2020",255,0,4
"Italy","03-16-2020",27980,2158,2749
"Jamaica","03-16-2020",10,0,2
"Japan","03-16-2020",825,27,144
"Jersey","03-16-2020",2,0,0
"Jordan","03-16-2020",17,0,1
"Kazakhstan","03-16-2020",10,0,0
"Kenya","03-16-2020",3,0,0
"Kosovo","03-16-2020",2,0,0
"Kuwait","03-16-2020",123,0,9
"Latvia","03-16-2020",34,0,1
"Lebanon","03-16-2020",99,3,1
"Liberia","03-16-2020",1,0,0
"Liechtenstein","03-16-2020",4,0,0
"Lithuania","03-16-2020",17,0,1
"Luxembourg","03-16-2020",77,1,0
"Malaysia","03-16-2020",566,0,42
"Maldives","03-16-2020",13,0,0
"Malta","03-16-2020",30,0,2
"Martinique","03-16-2020",15,1,0
"Mauritania","03-16-2020",1,0,0
"Mayotte","03-16-2020",1,0,0
"Mexico","03-16-2020",53,0,4
"Moldova","03-16-2020",23,0,0
"Monaco","03-16-2020",7,0,0
"Mongolia","03-16-2020",1,0,0
"Morocco","03-16-2020",29,1,1
"Namibia","03-16-2020",2,0,0
"Nepal","03-16-2020",1,0,1
"Netherlands","03-16-2020",1414,24,2
"New Zealand","03-16-2020",8,0,0
"Nigeria","03-16-2020",2,0,0
"North Macedonia","03-16-2020",18,0,1
"Norway","03-16-2020",1333,3,1
"occupied Palestinian territory","03-16-2020",0,0,0
"Oman","03-16-2020",22,0,9
"Pakistan","03-16-2020",136,0,2
"Panama","03-16-2020",55,1,0
"Paraguay","03-16-2020",8,0,0
"Peru","03-16-2020",86,0,0
"Philippines","03-16-2020",142,12,2
"Poland","03-16-2020",177,4,13
"Portugal","03-16-2020",331,0,3
"Puerto Rico","03-16-2020",3,0,0
"Qatar","03-16-2020",439,0,4
"Republic of the Congo","03-16-2020",1,0,0
"Reunion","03-16-2020",9,0,0
"Romania","03-16-2020",158,0,9
"Russia","03-16-2020",90,0,8
"Rwanda","03-16-2020",5,0,0
"Saint Lucia","03-16-2020",2,0,0
"Saint Vincent and the Grenadines","03-16-2020",1,0,0
"San Marino","03-16-2020",109,7,4
"Saudi Arabia","03-16-2020",118,0,2
"Senegal","03-16-2020",24,0,2
"Serbia","03-16-2020",55,0,1
"Seychelles","03-16-2020",3,0,0
"Singapore","03-16-2020",243,0,109
"Slovakia","03-16-2020",63,0,0
"Slovenia","03-16-2020",253,1,0
"Somalia","03-16-2020",1,0,0
"South Africa","03-16-2020",62,0,0
"South Korea","03-16-2020",8236,75,1137
"Spain","03-16-2020",9942,342,530
"Sri Lanka","03-16-2020",28,0,1
"Sudan","03-16-2020",1,1,0
"Suriname","03-16-2020",1,0,0
"Sweden","03-16-2020",1103,6,1
"Switzerland","03-16-2020",2200,14,4
"Taiwan","03-16-2020",67,1,20
"Tanzania","03-16-2020",1,0,0
"Thailand","03-16-2020",147,1,35
"Togo","03-16-2020",1,0,0
"Trinidad and Tobago","03-16-2020",4,0,0
"Tunisia","03-16-2020",20,0,0
"Turkey","03-16-2020",18,0,0
"UK","03-16-2020",1551,56,21
"Ukraine","03-16-2020",7,1,0
"United Arab Emirates","03-16-2020",98,0,23
"Uruguay","03-16-2020",8,0,0
"US","03-16-2020",4632,85,17
"Uzbekistan","03-16-2020",6,0,0
"Venezuela","03-16-2020",17,0,0
"Vietnam","03-16-2020",61,0,16
"Afghanistan","03-17-2020",22,0,1
"Albania","03-17-2020",55,1,0
"Algeria","03-17-2020",60,4,12
"Andorra","03-17-2020",39,0,1
"Antigua and Barbuda","03-17-2020",1,0,0
"Argentina","03-17-2020",68,2,3
"Armenia","03-17-2020",78,0,1
"Aruba","03-17-2020",3,0,0
"Australia","03-17-2020",452,5,23
"Austria","03-17-2020",1332,3,1
"Azerbaijan","03-17-2020",28,1,6
"Bahamas","03-17-2020",1,0,0
"Bahrain","03-17-2020",228,1,81
"Bangladesh","03-17-2020",10,0,3
"Barbados","03-17-2020",2,0,0
"Belarus","03-17-2020",36,0,3
"Belgium","03-17-2020",1243,10,1
"Benin","03-17-2020",1,0,0
"Bhutan","03-17-2020",1,0,0
"Bolivia","03-17-2020",11,0,0
"Bosnia and Herzegovina","03-17-2020",26,0,2
"Brazil","03-17-2020",321,1,2
"Brunei","03-17-2020",56,0,0
"Bulgaria","03-17-2020",67,2,0
"Burkina Faso","03-17-2020",15,0,0
"Cambodia","03-17-2020",33,0,1
"Cameroon","03-17-2020",10,0,0
"Canada","03-17-2020",478,5,9
"Central African Republic","03-17-2020",1,0,0
"Chile","03-17-2020",201,0,0
"China","03-17-2020",81058,3230,68798
"Colombia","03-17-2020",65,0,1
"Congo (Brazzaville)","03-17-2020",1,0,0
"Congo (Kinshasa)","03-17-2020",3,0,0
"Costa Rica","03-17-2020",41,0,0
"Cote d'Ivoire","03-17-2020",5,0,1
"Croatia","03-17-2020",65,0,4
"Cruise Ship","03-17-2020",696,7,325
"Cuba","03-17-2020",5,0,0
"Cyprus","03-17-2020",46,0,0
"Czechia","03-17-2020",396,0,3
"Denmark","03-17-2020",1024,4,1
"Dominican Republic","03-17-2020",21,1,0
"Ecuador","03-17-2020",58,2,0
"Egypt","03-17-2020",196,4,32
"Equatorial Guinea","03-17-2020",1,0,0
"Estonia","03-17-2020",225,0,1
"Eswatini","03-17-2020",1,0,0
"Ethiopia","03-17-2020",5,0,0
"Finland","03-17-2020",321,0,10
"France","03-17-2020",7683,148,12
"French Guiana","03-17-2020",11,0,0
"Gabon","03-17-2020",1,0,0
"Georgia","03-17-2020",34,0,1
"Germany","03-17-2020",9257,24,67
"Ghana","03-17-2020",7,0,0
"Greece","03-17-2020",387,5,8
"Greenland","03-17-2020",1,0,0
"Guadeloupe","03-17-2020",18,0,0
"Guam","03-17-2020",3,0,0
"Guatemala","03-17-2020",6,1,0
"Guernsey","03-17-2020",0,0,0
"Guinea","03-17-2020",1,0,0
"Guyana","03-17-2020",7,1,0
"Holy See","03-17-2020",1,0,0
"Honduras","03-17-2020",8,0,0
"Hungary","03-17-2020",50,1,2
"Iceland","03-17-2020",220,1,0
"India","03-17-2020",142,3,14
"Indonesia","03-17-2020",172,5,8
"Iran","03-17-2020",16169,988,5389
"Iraq","03-17-2020",154,11,32
"Ireland","03-17-2020",223,2,5
"Israel","03-17-2020",337,0,11
"Italy","03-17-2020",31506,2503,2941
"Jamaica","03-17-2020",12,0,2
"Japan","03-17-2020",878,29,144
"Jersey","03-17-2020",0,0,0
"Jordan","03-17-2020",34,0,1
"Kazakhstan","03-17-2020",33,0,0
"Kenya","03-17-2020",3,0,0
"Kosovo","03-17-2020",2,0,0
"Kuwait","03-17-2020",130,0,9
"Latvia","03-17-2020",49,0,1
"Lebanon","03-17-2020",120,3,3
"Liberia","03-17-2020",1,0,0
"Liechtenstein","03-17-2020",7,0,0
"Lithuania","03-17-2020",25,0,1
"Luxembourg","03-17-2020",140,1,0
"Malaysia","03-17-2020",673,2,49
"Maldives","03-17-2020",13,0,0
"Malta","03-17-2020",38,0,2
"Martinique","03-17-2020",16,1,0
"Mauritania","03-17-2020",1,0,0
"Mayotte","03-17-2020",1,0,0
"Mexico","03-17-2020",82,0,4
"Moldova","03-17-2020",30,0,1
"Monaco","03-17-2020",7,0,0
"Mongolia","03-17-2020",5,0,0
"Montenegro","03-17-2020",2,0,0
"Morocco","03-17-2020",38,2,1
"Namibia","03-17-2020",2,0,0
"Nepal","03-17-2020",1,0,1
"Netherlands","03-17-2020",1708,43,2
"New Zealand","03-17-2020",12,0,0
"Nigeria","03-17-2020",3,0,0
"North Macedonia","03-17-2020",26,0,1
"Norway","03-17-2020",1463,3,1
"occupied Palestinian territory","03-17-2020",0,0,0
"Oman","03-17-2020",24,0,9
"Pakistan","03-17-2020",236,0,2
"Panama","03-17-2020",69,1,0
"Paraguay","03-17-2020",9,0,0
"Peru","03-17-2020",117,0,1
"Philippines","03-17-2020",187,12,5
"Poland","03-17-2020",238,5,13
"Portugal","03-17-2020",448,1,3
"Puerto Rico","03-17-2020",0,0,0
"Qatar","03-17-2020",439,0,4
"Republic of the Congo","03-17-2020",0,0,0
"Reunion","03-17-2020",9,0,0
"Romania","03-17-2020",184,0,16
"Russia","03-17-2020",114,0,8
"Rwanda","03-17-2020",7,0,0
"Saint Lucia","03-17-2020",2,0,0
"Saint Vincent and the Grenadines","03-17-2020",1,0,0
"San Marino","03-17-2020",109,7,4
"Saudi Arabia","03-17-2020",171,0,6
"Senegal","03-17-2020",26,0,2
"Serbia","03-17-2020",65,0,1
"Seychelles","03-17-2020",4,0,0
"Singapore","03-17-2020",266,0,114
"Slovakia","03-17-2020",72,0,0
"Slovenia","03-17-2020",275,1,0
"Somalia","03-17-2020",1,0,0
"South Africa","03-17-2020",62,0,0
"South Korea","03-17-2020",8320,81,1407
"Spain","03-17-2020",11748,533,1028
"Sri Lanka","03-17-2020",44,0,1
"Sudan","03-17-2020",1,1,0
"Suriname","03-17-2020",1,0,0
"Sweden","03-17-2020",1190,7,1
"Switzerland","03-17-2020",2700,27,4
"Taiwan","03-17-2020",77,1,22
"Tanzania","03-17-2020",1,0,0
"Thailand","03-17-2020",177,1,41
"The Gambia","03-17-2020",1,0,0
"Togo","03-17-2020",1,0,0
"Trinidad and Tobago","03-17-2020",5,0,0
"Tunisia","03-17-2020",24,0,0
"Turkey","03-17-2020",47,1,0
"UK","03-17-2020",1960,56,53
"Ukraine","03-17-2020",14,2,0
"United Arab Emirates","03-17-2020",98,0,23
"Uruguay","03-17-2020",29,0,0
"US","03-17-2020",6421,108,17
"Uzbekistan","03-17-2020",10,0,0
"Venezuela","03-17-2020",33,0,0
"Vietnam","03-17-2020",66,0,16
"Afghanistan","03-18-2020",22,0,1
"Albania","03-18-2020",59,2,0
"Algeria","03-18-2020",74,7,12
"Andorra","03-18-2020",39,0,1
"Antigua and Barbuda","03-18-2020",1,0,0
"Argentina","03-18-2020",79,2,3
"Armenia","03-18-2020",84,0,1
"Aruba","03-18-2020",4,0,0
"Australia","03-18-2020",568,6,23
"Austria","03-18-2020",1646,4,9
"Azerbaijan","03-18-2020",28,1,6
"Bahamas","03-18-2020",1,0,0
"Bahrain","03-18-2020",256,1,88
"Bangladesh","03-18-2020",14,1,3
"Barbados","03-18-2020",2,0,0
"Belarus","03-18-2020",51,0,5
"Belgium","03-18-2020",1486,14,31
"Benin","03-18-2020",2,0,0
"Bhutan","03-18-2020",1,0,0
"Bolivia","03-18-2020",12,0,0
"Bosnia and Herzegovina","03-18-2020",38,0,2
"Brazil","03-18-2020",372,3,2
"Brunei","03-18-2020",68,0,0
"Bulgaria","03-18-2020",92,2,0
"Burkina Faso","03-18-2020",20,1,0
"Cambodia","03-18-2020",35,0,1
"Cameroon","03-18-2020",10,0,0
"Canada","03-18-2020",657,8,9
"Central African Republic","03-18-2020",1,0,0
"Chile","03-18-2020",238,0,0
"China","03-18-2020",81102,3241,69755
"Colombia","03-18-2020",93,0,1
"Congo (Brazzaville)","03-18-2020",1,0,0
"Congo (Kinshasa)","03-18-2020",4,0,0
"Costa Rica","03-18-2020",50,0,0
"Cote d'Ivoire","03-18-2020",6,0,1
"Croatia","03-18-2020",81,0,4
"Cruise Ship","03-18-2020",712,7,325
"Cuba","03-18-2020",7,1,0
"Cyprus","03-18-2020",49,0,0
"Czechia","03-18-2020",464,0,3
"Denmark","03-18-2020",1115,4,1
"Djibouti","03-18-2020",1,0,0
"Dominican Republic","03-18-2020",21,1,0
"Ecuador","03-18-2020",111,2,0
"Egypt","03-18-2020",196,6,32
"Equatorial Guinea","03-18-2020",4,0,0
"Estonia","03-18-2020",258,0,1
"Eswatini","03-18-2020",1,0,0
"Ethiopia","03-18-2020",6,0,0
"Finland","03-18-2020",336,0,10
"France","03-18-2020",9052,148,12
"French Guiana","03-18-2020",11,0,0
"Gabon","03-18-2020",1,0,0
"Gambia, The","03-18-2020",1,0,0
"Georgia","03-18-2020",38,0,1
"Germany","03-18-2020",12327,28,105
"Ghana","03-18-2020",7,0,0
"Greece","03-18-2020",418,5,8
"Greenland","03-18-2020",1,0,0
"Guadeloupe","03-18-2020",27,0,0
"Guam","03-18-2020",0,0,0
"Guatemala","03-18-2020",6,1,0
"Guernsey","03-18-2020",0,0,0
"Guinea","03-18-2020",1,0,0
"Guyana","03-18-2020",7,1,0
"Holy See","03-18-2020",1,0,0
"Honduras","03-18-2020",9,0,0
"Hungary","03-18-2020",58,1,2
"Iceland","03-18-2020",250,1,5
"India","03-18-2020",156,3,14
"Indonesia","03-18-2020",227,19,11
"Iran","03-18-2020",17361,1135,5389
"Iraq","03-18-2020",164,12,43
"Ireland","03-18-2020",292,2,5
"Israel","03-18-2020",433,0,11
"Italy","03-18-2020",35713,2978,4025
"Jamaica","03-18-2020",13,0,2
"Japan","03-18-2020",889,29,144
"Jersey","03-18-2020",0,0,0
"Jordan","03-18-2020",52,0,1
"Kazakhstan","03-18-2020",35,0,0
"Kenya","03-18-2020",3,0,0
"Kosovo","03-18-2020",2,0,0
"Kuwait","03-18-2020",142,0,15
"Kyrgyzstan","03-18-2020",3,0,0
"Latvia","03-18-2020",71,0,1
"Lebanon","03-18-2020",133,3,3
"Liberia","03-18-2020",2,0,0
"Liechtenstein","03-18-2020",28,0,0
"Lithuania","03-18-2020",27,0,1
"Luxembourg","03-18-2020",203,2,0
"Malaysia","03-18-2020",790,2,60
"Maldives","03-18-2020",13,0,0
"Malta","03-18-2020",38,0,2
"Martinique","03-18-2020",19,1,0
"Mauritania","03-18-2020",1,0,0
"Mauritius","03-18-2020",3,0,0
"Mayotte","03-18-2020",3,0,0
"Mexico","03-18-2020",93,0,4
"Moldova","03-18-2020",30,1,1
"Monaco","03-18-2020",7,0,0
"Mongolia","03-18-2020",6,0,0
"Montenegro","03-18-2020",1,0,0
"Morocco","03-18-2020",49,2,1
"Namibia","03-18-2020",2,0,0
"Nepal","03-18-2020",1,0,1
"Netherlands","03-18-2020",2056,58,2
"New Zealand","03-18-2020",20,0,0
"Nigeria","03-18-2020",8,0,1
"North Macedonia","03-18-2020",35,0,1
"Norway","03-18-2020",1550,6,1
"Oman","03-18-2020",39,0,12
"Pakistan","03-18-2020",299,0,2
"Panama","03-18-2020",86,1,0
"Paraguay","03-18-2020",11,0,0
"Peru","03-18-2020",145,0,1
"Philippines","03-18-2020",202,19,5
"Poland","03-18-2020",251,5,13
"Portugal","03-18-2020",448,2,3
"Puerto Rico","03-18-2020",0,0,0
"Qatar","03-18-2020",452,0,4
"Republic of the Congo","03-18-2020",0,0,0
"Reunion","03-18-2020",12,0,0
"Romania","03-18-2020",260,0,19
"Russia","03-18-2020",147,0,8
"Rwanda","03-18-2020",8,0,0
"Saint Lucia","03-18-2020",2,0,0
"Saint Vincent and the Grenadines","03-18-2020",1,0,0
"San Marino","03-18-2020",119,11,4
"Saudi Arabia","03-18-2020",171,0,6
"Senegal","03-18-2020",31,0,2
"Serbia","03-18-2020",83,0,1
"Seychelles","03-18-2020",4,0,0
"Singapore","03-18-2020",313,0,114
"Slovakia","03-18-2020",105,1,0
"Slovenia","03-18-2020",275,1,0
"Somalia","03-18-2020",1,0,0
"South Africa","03-18-2020",116,0,0
"South Korea","03-18-2020",8413,84,1540
"Spain","03-18-2020",13910,623,1081
"Sri Lanka","03-18-2020",51,0,1
"Sudan","03-18-2020",2,1,0
"Suriname","03-18-2020",1,0,0
"Sweden","03-18-2020",1279,10,1
"Switzerland","03-18-2020",3028,28,15
"Taiwan","03-18-2020",100,1,22
"Tanzania","03-18-2020",3,0,0
"Thailand","03-18-2020",212,1,42
"The Gambia","03-18-2020",0,0,0
"Togo","03-18-2020",1,0,0
"Trinidad and Tobago","03-18-2020",7,0,0
"Tunisia","03-18-2020",29,0,0
"Turkey","03-18-2020",98,1,0
"UK","03-18-2020",2642,72,67
"Ukraine","03-18-2020",14,2,0
"United Arab Emirates","03-18-2020",113,0,26
"Uruguay","03-18-2020",50,0,0
"US","03-18-2020",7786,118,106
"Uzbekistan","03-18-2020",15,0,0
"Venezuela","03-18-2020",36,0,0
"Vietnam","03-18-2020",75,0,16
"Zambia","03-18-2020",2,0,0
"Afghanistan","03-19-2020",22,0,1
"Albania","03-19-2020",64,2,0
"Algeria","03-19-2020",87,9,32
"Andorra","03-19-2020",53,0,1
"Antigua and Barbuda","03-19-2020",1,0,0
"Argentina","03-19-2020",97,3,3
"Armenia","03-19-2020",115,0,1
"Aruba","03-19-2020",4,0,0
"Australia","03-19-2020",681,6,26
"Austria","03-19-2020",2013,6,9
"Azerbaijan","03-19-2020",44,1,6
"Bahamas","03-19-2020",3,0,0
"Bahrain","03-19-2020",278,1,100
"Bangladesh","03-19-2020",17,1,3
"Barbados","03-19-2020",5,0,0
"Belarus","03-19-2020",51,0,5
"Belgium","03-19-2020",1795,21,31
"Benin","03-19-2020",2,0,0
"Bhutan","03-19-2020",1,0,0
"Bolivia","03-19-2020",12,0,0
"Bosnia and Herzegovina","03-19-2020",63,0,2
"Brazil","03-19-2020",621,6,2
"Brunei","03-19-2020",75,0,0
"Bulgaria","03-19-2020",94,3,0
"Burkina Faso","03-19-2020",33,1,0
"Cambodia","03-19-2020",37,0,1
"Cameroon","03-19-2020",13,0,0
"Canada","03-19-2020",800,9,9
"Central African Republic","03-19-2020",1,0,0
"Chad","03-19-2020",1,0,0
"Chile","03-19-2020",238,0,0
"China","03-19-2020",81156,3249,70535
"Colombia","03-19-2020",102,0,1
"Congo (Brazzaville)","03-19-2020",3,0,0
"Congo (Kinshasa)","03-19-2020",14,0,0
"Costa Rica","03-19-2020",69,1,0
"Cote d'Ivoire","03-19-2020",9,0,1
"Croatia","03-19-2020",105,1,5
"Cruise Ship","03-19-2020",712,7,325
"Cuba","03-19-2020",11,1,0
"Cyprus","03-19-2020",67,0,0
"Czechia","03-19-2020",694,0,3
"Denmark","03-19-2020",1225,6,1
"Djibouti","03-19-2020",1,0,0
"Dominican Republic","03-19-2020",34,2,0
"Ecuador","03-19-2020",199,3,0
"Egypt","03-19-2020",256,6,32
"El Salvador","03-19-2020",1,0,0
"Equatorial Guinea","03-19-2020",6,0,0
"Estonia","03-19-2020",267,0,1
"Eswatini","03-19-2020",1,0,0
"Ethiopia","03-19-2020",6,0,0
"Fiji","03-19-2020",1,0,0
"Finland","03-19-2020",400,0,10
"France","03-19-2020",10886,243,12
"French Guiana","03-19-2020",11,0,0
"Gabon","03-19-2020",1,0,0
"Gambia, The","03-19-2020",1,0,0
"Georgia","03-19-2020",40,0,1
"Germany","03-19-2020",15320,44,113
"Ghana","03-19-2020",11,0,0
"Greece","03-19-2020",418,6,8
"Greenland","03-19-2020",0,0,0
"Guadeloupe","03-19-2020",33,0,0
"Guam","03-19-2020",0,0,0
"Guatemala","03-19-2020",9,1,0
"Guernsey","03-19-2020",0,0,0
"Guinea","03-19-2020",1,0,0
