*column definitions at bottom of table,,,,,,,,,
prot_group,Correlation.rho,LowerBound(95%CI),UpperBound(95%CI),p_value,day,death_threshold,num_countries,corrected_pvalue,norm_days
SARS-CoV-2 structural proteins,-0.206493506493507,-0.706478882699136,0.297776659553752,0.367472141221078,2,12,21,0.382171026869921,0.04
SARS-CoV-2 structural proteins,-0.219480519480519,-0.711401595731226,0.275676010323247,0.337520388270888,3,12,21,0.365647087293462,0.08
SARS-CoV-2 structural proteins,-0.231168831168831,-0.725576449475086,0.267261242911422,0.311867652942965,4,12,21,0.352546042457265,0.12
SARS-CoV-2 structural proteins,-0.279220779220779,-0.742815315651748,0.189066622279532,0.219485262942985,5,12,21,0.259391674387164,0.16
SARS-CoV-2 structural proteins,-0.396992481203008,-0.830505010711012,0.0442181501180535,0.0841221496191186,6,12,20,0.104151232861766,0.2
SARS-CoV-2 structural proteins,-0.422556390977444,-0.851496349348708,0.0144212913456044,0.064753552740252,7,12,20,0.0868854763637859,0.24
SARS-CoV-2 structural proteins,-0.419548872180451,-0.845780968009758,0.0144945328414593,0.0668349818182968,8,12,20,0.0868854763637859,0.28
SARS-CoV-2 structural proteins,-0.422556390977444,-0.851496349348708,0.0144212913456044,0.064753552740252,9,12,20,0.0868854763637859,0.32
SARS-CoV-2 structural proteins,-0.47719298245614,-0.887811745637176,-0.0553753974224674,0.0405146519571929,10,12,19,0.061963585346295,0.36
SARS-CoV-2 structural proteins,-0.496491228070175,-0.901487162205563,-0.0796522920641594,0.0322937146436517,11,12,19,0.0559757720489963,0.4
SARS-CoV-2 structural proteins,-0.502579979360165,-0.909933888271531,-0.0814750902519852,0.0354000209334607,12,12,18,0.0575250340168737,0.44
SARS-CoV-2 structural proteins,-0.659313725490196,-1,-0.291497905030069,0.00501821171305013,13,12,17,0.0147574543389581,0.48
SARS-CoV-2 structural proteins,-0.792857142857143,-0.966310305688635,-0.590803773797003,0.000674029434550368,14,12,15,0.0147574543389581,0.52
SARS-CoV-2 structural proteins,-0.749450549450549,-0.959144656420527,-0.502713114746779,0.00299242476706907,15,12,14,0.0147574543389581,0.56
SARS-CoV-2 structural proteins,-0.790909090909091,-1,-0.505835053494485,0.00606083055140366,16,12,11,0.0147574543389581,0.6
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.492640008089562,0.00373447055331856,17,12,11,0.0147574543389581,0.64
SARS-CoV-2 structural proteins,-0.845454545454546,-1,-0.565098117229245,0.00207768789039525,18,12,11,0.0147574543389581,0.68
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.475920093044294,0.0068111327718268,19,12,10,0.0147574543389581,0.72
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.475920093044294,0.0068111327718268,20,12,10,0.0147574543389581,0.76
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.475920093044294,0.0068111327718268,21,12,10,0.0147574543389581,0.8
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.475920093044294,0.0068111327718268,22,12,10,0.0147574543389581,0.84
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.475920093044294,0.0068111327718268,23,12,10,0.0147574543389581,0.88
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.475920093044294,0.0068111327718268,24,12,10,0.0147574543389581,0.92
SARS-CoV-2 structural proteins,-0.8,-1,-0.25668660995189,0.0138282627865961,25,12,9,0.0256810594608214,0.96
SARS-CoV-2 structural proteins,-0.8,-1,-0.25668660995189,0.0138282627865961,26,12,9,0.0256810594608214,1
Full SARS-CoV-2 proteome,-0.0857142857142857,-0.648345990888391,0.477030626839417,0.719110182361722,1,12,20,0.719110182361722,0
Full SARS-CoV-2 proteome,-0.194805194805195,-0.712762435350537,0.327932355500337,0.395714964268123,2,12,21,0.411543562838848,0.04
Full SARS-CoV-2 proteome,-0.203896103896104,-0.715079471279897,0.31075590288729,0.373643781252718,3,12,21,0.404780763023778,0.08
Full SARS-CoV-2 proteome,-0.220779220779221,-0.731392996828432,0.294439975648289,0.334608835078205,4,12,21,0.37825346574058,0.12
Full SARS-CoV-2 proteome,-0.268831168831169,-0.752083317977813,0.219696809988915,0.237683970012568,5,12,21,0.280899237287581,0.16
Full SARS-CoV-2 proteome,-0.377443609022556,-0.830132237501555,0.0846412319635106,0.101665894236059,6,12,20,0.125872059530358,0.2
Full SARS-CoV-2 proteome,-0.415037593984962,-0.862703992592702,0.0416853949909376,0.0700529215855348,7,12,20,0.095861892695995,0.24
Full SARS-CoV-2 proteome,-0.404511278195489,-0.85038355251469,0.0512100381491189,0.0780216801684381,8,12,20,0.10142818421897,0.28
Full SARS-CoV-2 proteome,-0.415037593984962,-0.862703992592702,0.0416853949909376,0.0700529215855348,9,12,20,0.095861892695995,0.32
Full SARS-CoV-2 proteome,-0.46140350877193,-0.890638704982312,-0.0203253106898732,0.0483916376780061,10,12,19,0.0786364112267598,0.36
Full SARS-CoV-2 proteome,-0.47719298245614,-0.900781437134583,-0.0414146597431108,0.0405146519571929,11,12,19,0.070225396725801,0.4
Full SARS-CoV-2 proteome,-0.446852425180599,-0.889718395955356,0.00943397338247966,0.0646531876238973,12,12,18,0.095861892695995,0.44
Full SARS-CoV-2 proteome,-0.595588235294118,-1,-0.170293183096027,0.0133112821022499,13,12,17,0.0314630304234999,0.48
Full SARS-CoV-2 proteome,-0.721428571428571,-1,-0.391512118603108,0.00334453312493414,14,12,15,0.0302932955776032,0.52
Full SARS-CoV-2 proteome,-0.674725274725275,-1,-0.290220763281651,0.0101485506129506,15,12,14,0.0302932955776032,0.56
Full SARS-CoV-2 proteome,-0.727272727272727,-1,-0.382275074954773,0.0150173742825602,16,12,11,0.0325376442788803,0.6
Full SARS-CoV-2 proteome,-0.754545454545455,-1,-0.352502211277473,0.0104817749990729,17,12,11,0.0302932955776032,0.64
Full SARS-CoV-2 proteome,-0.790909090909091,-1,-0.456932725880794,0.00606083055140366,18,12,11,0.0302932955776032,0.68
Full SARS-CoV-2 proteome,-0.781818181818182,-1,-0.401792630535882,0.0116512675298474,19,12,10,0.0302932955776032,0.72
Full SARS-CoV-2 proteome,-0.781818181818182,-1,-0.401792630535882,0.0116512675298474,20,12,10,0.0302932955776032,0.76
Full SARS-CoV-2 proteome,-0.781818181818182,-1,-0.401792630535882,0.0116512675298474,21,12,10,0.0302932955776032,0.8
Full SARS-CoV-2 proteome,-0.781818181818182,-1,-0.401792630535882,0.0116512675298474,22,12,10,0.0302932955776032,0.84
Full SARS-CoV-2 proteome,-0.781818181818182,-1,-0.401792630535882,0.0116512675298474,23,12,10,0.0302932955776032,0.88
Full SARS-CoV-2 proteome,-0.781818181818182,-1,-0.401792630535882,0.0116512675298474,24,12,10,0.0302932955776032,0.92
Full SARS-CoV-2 proteome,-0.766666666666667,-1,-0.190171797714769,0.0213899911816578,25,12,9,0.0397242693373646,0.96
Full SARS-CoV-2 proteome,-0.766666666666667,-1,-0.190171797714769,0.0213899911816578,26,12,9,0.0397242693373646,1
SARS-CoV-2 structural proteins,-0.100751879699248,-0.648868964822025,0.447025583284719,0.671918492244665,1,13,20,0.671918492244665,0
SARS-CoV-2 structural proteins,-0.231168831168831,-0.716601961604891,0.259569277167078,0.311867652942965,2,13,21,0.352546042457265,0.04
SARS-CoV-2 structural proteins,-0.197402597402597,-0.698224841827854,0.307092324031618,0.389334606532881,3,13,21,0.404907990794197,0.08
SARS-CoV-2 structural proteins,-0.216883116883117,-0.720779877095826,0.290074207505829,0.343389265135509,4,13,21,0.372005037230135,0.12
SARS-CoV-2 structural proteins,-0.38796992481203,-0.836786193053752,0.0678652009650819,0.091910318325954,5,13,20,0.108621285294309,0.16
SARS-CoV-2 structural proteins,-0.38796992481203,-0.836786193053752,0.0678652009650819,0.091910318325954,6,13,20,0.108621285294309,0.2
SARS-CoV-2 structural proteins,-0.410526315789474,-0.854136468827311,0.0410083538205252,0.0733880804596246,7,13,20,0.098381262397311,0.24
SARS-CoV-2 structural proteins,-0.407518796992481,-0.848457432204147,0.0411179400321597,0.0756778941517777,8,13,20,0.098381262397311,0.28
SARS-CoV-2 structural proteins,-0.431578947368421,-0.851731117661606,-0.00270980884582695,0.0588074795056866,9,13,20,0.0849441370637695,0.32
SARS-CoV-2 structural proteins,-0.471929824561404,-0.902858138586683,-0.0302486594642835,0.0430195214474754,10,13,19,0.0699067223521475,0.36
SARS-CoV-2 structural proteins,-0.478947368421053,-0.899789169913487,-0.0467580881485261,0.0397056255505652,11,13,19,0.0688230842876463,0.4
SARS-CoV-2 structural proteins,-0.732352941176471,-0.904297823220862,-0.535143887137925,0.00181240843857298,12,13,16,0.0147574543389581,0.44
SARS-CoV-2 structural proteins,-0.747058823529412,-0.943641657300914,-0.52334500702525,0.00131401059148981,13,13,16,0.0147574543389581,0.48
SARS-CoV-2 structural proteins,-0.792857142857143,-0.966310305688635,-0.590803773797003,0.000674029434550368,14,13,15,0.0147574543389581,0.52
SARS-CoV-2 structural proteins,-0.769230769230769,-0.934664828137886,-0.560476384091123,0.00325008247770679,15,13,13,0.0147574543389581,0.56
SARS-CoV-2 structural proteins,-0.790909090909091,-1,-0.505835053494485,0.00606083055140366,16,13,11,0.0147574543389581,0.6
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.567489486021745,0.00373447055331856,17,13,11,0.0147574543389581,0.64
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.567489486021745,0.00373447055331856,18,13,11,0.0147574543389581,0.68
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.475920093044294,0.0068111327718268,19,13,10,0.0147574543389581,0.72
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.475920093044294,0.0068111327718268,20,13,10,0.0147574543389581,0.76
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.475920093044294,0.0068111327718268,21,13,10,0.0147574543389581,0.8
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.475920093044294,0.0068111327718268,22,13,10,0.0147574543389581,0.84
SARS-CoV-2 structural proteins,-0.781818181818182,-1,-0.486116350330246,0.0116512675298474,23,13,10,0.0233025350596948,0.88
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.475920093044294,0.0068111327718268,24,13,10,0.0147574543389581,0.92
SARS-CoV-2 structural proteins,-0.8,-1,-0.25668660995189,0.0138282627865961,25,13,9,0.0256810594608214,0.96
SARS-CoV-2 structural proteins,-0.738095238095238,-1,0.0809692852359362,0.0458333333333333,26,13,8,0.0700980392156863,1
Full SARS-CoV-2 proteome,-0.0962406015037594,-0.655731704238769,0.464156160268485,0.685958524251914,1,13,20,0.685958524251914,0
Full SARS-CoV-2 proteome,-0.222077922077922,-0.72902119269568,0.289558213608965,0.331712561169886,2,13,21,0.374979416974653,0.04
Full SARS-CoV-2 proteome,-0.18961038961039,-0.708595351781523,0.333805103553216,0.408652480453295,3,13,21,0.424998579671427,0.08
Full SARS-CoV-2 proteome,-0.212987012987013,-0.72424634478674,0.30235307104699,0.352306728143056,4,13,21,0.381665622154977,0.12
Full SARS-CoV-2 proteome,-0.378947368421053,-0.84259381244489,0.0942084954893912,0.100227040923247,5,13,20,0.118450139272928,0.16
Full SARS-CoV-2 proteome,-0.378947368421053,-0.84259381244489,0.0942084954893912,0.100227040923247,6,13,20,0.118450139272928,0.2
Full SARS-CoV-2 proteome,-0.409022556390977,-0.867535936742846,0.058887036467843,0.0745262874233974,7,13,20,0.101983340684649,0.24
Full SARS-CoV-2 proteome,-0.398496240601504,-0.854950664544027,0.0681468475052107,0.0828741428456941,8,13,20,0.107736385699402,0.28
Full SARS-CoV-2 proteome,-0.427067669172932,-0.870599194724449,0.0264261057835474,0.0617253124825706,9,13,20,0.0944034190909904,0.32
Full SARS-CoV-2 proteome,-0.468421052631579,-0.905604343569993,-0.0188001321119253,0.0447556260178421,10,13,19,0.0727278922789934,0.36
Full SARS-CoV-2 proteome,-0.473684210526316,-0.898258895640575,-0.0362259250502569,0.0421714634886272,11,13,19,0.0727278922789934,0.4
Full SARS-CoV-2 proteome,-0.655882352941176,-0.954505533928034,-0.331123821615551,0.00717509525856614,12,13,16,0.0275393596160029,0.44
Full SARS-CoV-2 proteome,-0.682352941176471,-0.969141704607141,-0.366068568078303,0.00466026219290609,13,13,16,0.0275393596160029,0.48
Full SARS-CoV-2 proteome,-0.721428571428571,-1,-0.391512118603108,0.00334453312493414,14,13,15,0.0275393596160029,0.52
Full SARS-CoV-2 proteome,-0.692307692307692,-1,-0.313291002365239,0.0111471863306333,15,13,13,0.0275393596160029,0.56
Full SARS-CoV-2 proteome,-0.727272727272727,-1,-0.382275074954773,0.0150173742825602,16,13,11,0.0325376442788803,0.6
Full SARS-CoV-2 proteome,-0.763636363636364,-0.982581821564178,-0.479645338384275,0.00921598665454992,17,13,11,0.0275393596160029,0.64
Full SARS-CoV-2 proteome,-0.763636363636364,-0.982581821564178,-0.479645338384275,0.00921598665454992,18,13,11,0.0275393596160029,0.68
Full SARS-CoV-2 proteome,-0.781818181818182,-1,-0.401792630535882,0.0116512675298474,19,13,10,0.0275393596160029,0.72
Full SARS-CoV-2 proteome,-0.781818181818182,-1,-0.401792630535882,0.0116512675298474,20,13,10,0.0275393596160029,0.76
Full SARS-CoV-2 proteome,-0.781818181818182,-1,-0.401792630535882,0.0116512675298474,21,13,10,0.0275393596160029,0.8
Full SARS-CoV-2 proteome,-0.781818181818182,-1,-0.401792630535882,0.0116512675298474,22,13,10,0.0275393596160029,0.84
Full SARS-CoV-2 proteome,-0.745454545454545,-0.978376118816846,-0.432578131854967,0.0184138413143277,23,13,10,0.0368276826286553,0.88
Full SARS-CoV-2 proteome,-0.781818181818182,-1,-0.401792630535882,0.0116512675298474,24,13,10,0.0275393596160029,0.92
Full SARS-CoV-2 proteome,-0.766666666666667,-1,-0.190171797714769,0.0213899911816578,25,13,9,0.0397242693373646,0.96
Full SARS-CoV-2 proteome,-0.690476190476191,-1,0.170438499587658,0.0693948412698413,26,13,8,0.100236992945326,1
SARS-CoV-2 structural proteins,-0.0556390977443609,-0.607850401105163,0.495213717061218,0.816411746505636,1,14,20,0.816411746505636,0
SARS-CoV-2 structural proteins,-0.188311688311688,-0.685289054144781,0.314291285955784,0.411923472129408,2,14,21,0.446250428140192,0.04
SARS-CoV-2 structural proteins,-0.179220779220779,-0.681545418090938,0.326193572053737,0.435225837996319,3,14,21,0.452634871516171,0.08
SARS-CoV-2 structural proteins,-0.205194805194805,-0.709828768626795,0.30235398126253,0.370550453842787,4,14,21,0.418883121735325,0.12
SARS-CoV-2 structural proteins,-0.393984962406015,-0.840157589576209,0.058866900160753,0.0866606748813745,5,14,20,0.102417161223443,0.16
SARS-CoV-2 structural proteins,-0.393984962406015,-0.840157589576209,0.058866900160753,0.0866606748813745,6,14,20,0.102417161223443,0.2
SARS-CoV-2 structural proteins,-0.410526315789474,-0.854136468827311,0.0410083538205252,0.0733880804596246,7,14,20,0.098381262397311,0.24
SARS-CoV-2 structural proteins,-0.407518796992481,-0.848457432204147,0.0411179400321597,0.0756778941517777,8,14,20,0.098381262397311,0.28
SARS-CoV-2 structural proteins,-0.410526315789474,-0.854136468827311,0.0410083538205252,0.0733880804596246,9,14,20,0.098381262397311,0.32
SARS-CoV-2 structural proteins,-0.471929824561404,-0.902858138586683,-0.0302486594642835,0.0430195214474754,10,14,19,0.0699067223521475,0.36
SARS-CoV-2 structural proteins,-0.478947368421053,-0.899789169913487,-0.0467580881485261,0.0397056255505652,11,14,19,0.0688230842876463,0.4
SARS-CoV-2 structural proteins,-0.732352941176471,-0.904297823220862,-0.535143887137925,0.00181240843857298,12,14,16,0.0147574543389581,0.44
SARS-CoV-2 structural proteins,-0.747058823529412,-0.943641657300914,-0.52334500702525,0.00131401059148981,13,14,16,0.0147574543389581,0.48
SARS-CoV-2 structural proteins,-0.792857142857143,-0.966310305688635,-0.590803773797003,0.000674029434550368,14,14,15,0.0147574543389581,0.52
SARS-CoV-2 structural proteins,-0.769230769230769,-0.934664828137886,-0.560476384091123,0.00325008247770679,15,14,13,0.0147574543389581,0.56
SARS-CoV-2 structural proteins,-0.790909090909091,-1,-0.505835053494485,0.00606083055140366,16,14,11,0.0147574543389581,0.6
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.567489486021745,0.00373447055331856,17,14,11,0.0147574543389581,0.64
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.567489486021745,0.00373447055331856,18,14,11,0.0147574543389581,0.68
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.475920093044294,0.0068111327718268,19,14,10,0.0147574543389581,0.72
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.475920093044294,0.0068111327718268,20,14,10,0.0147574543389581,0.76
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.475920093044294,0.0068111327718268,21,14,10,0.0147574543389581,0.8
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.475920093044294,0.0068111327718268,22,14,10,0.0147574543389581,0.84
SARS-CoV-2 structural proteins,-0.781818181818182,-1,-0.486116350330246,0.0116512675298474,23,14,10,0.0233025350596948,0.88
SARS-CoV-2 structural proteins,-0.818181818181818,-1,-0.475920093044294,0.0068111327718268,24,14,10,0.0147574543389581,0.92
SARS-CoV-2 structural proteins,-0.8,-1,-0.25668660995189,0.0138282627865961,25,14,9,0.0256810594608214,0.96
SARS-CoV-2 structural proteins,-0.738095238095238,-1,0.0809692852359362,0.0458333333333333,26,14,8,0.0700980392156863,1
Full SARS-CoV-2 proteome,-0.0526315789473684,-0.619056561579086,0.513793403684346,0.826316171347666,1,14,20,0.826316171347666,0
Full SARS-CoV-2 proteome,-0.177922077922078,-0.701354184845834,0.350436079908335,0.438612128795252,2,14,21,0.463244362532961,0.04
Full SARS-CoV-2 proteome,-0.175324675324675,-0.696759931969184,0.350220481780028,0.445427271666308,3,14,21,0.463244362532961,0.08
Full SARS-CoV-2 proteome,-0.205194805194805,-0.717540920421758,0.311348655187552,0.370550453842787,4,14,21,0.418883121735325,0.12
Full SARS-CoV-2 proteome,-0.384962406015038,-0.846079828146631,0.0853248138643467,0.0946228791774111,5,14,20,0.111827039027849,0.16
Full SARS-CoV-2 proteome,-0.384962406015038,-0.846079828146631,0.0853248138643467,0.0946228791774111,6,14,20,0.111827039027849,0.2
Full SARS-CoV-2 proteome,-0.409022556390977,-0.867535936742846,0.058887036467843,0.0745262874233974,7,14,20,0.101983340684649,0.24
Full SARS-CoV-2 proteome,-0.398496240601504,-0.854950664544027,0.0681468475052107,0.0828741428456941,8,14,20,0.107736385699402,0.28
Full SARS-CoV-2 proteome,-0.409022556390977,-0.867535936742846,0.058887036467843,0.0745262874233974,9,14,20,0.101983340684649,0.32
